,steps,loss_policy,loss_value
0,45,-0.7023501992225647,1.5061161518096924
1,39,-1.0752440690994263,1.4887596368789673
2,24,-0.6727253198623657,1.3616498708724976
3,13,-0.6494081616401672,1.3655097484588623
4,20,-0.49872416257858276,1.2464884519577026
5,19,-0.6268474459648132,1.2692668437957764
6,34,-0.6217330098152161,1.1837925910949707
7,14,-0.6754387617111206,1.037322998046875
8,15,-0.662293553352356,0.960554838180542
9,28,-0.6800423860549927,1.0097389221191406
10,18,-0.6272983551025391,0.8643855452537537
11,25,-0.6445915699005127,0.803254246711731
12,17,-0.5723191499710083,0.8225841522216797
13,29,-0.585838794708252,0.739353597164154
14,40,-0.541844367980957,0.6511904001235962
15,12,-0.4948606491088867,0.5306797027587891
16,12,-1.085071325302124,1.011220097541809
17,14,-0.6250168085098267,0.6559971570968628
18,10,-0.46287867426872253,0.3745282292366028
19,32,-1.0373989343643188,0.8585312962532043
20,13,-0.5188686847686768,0.4846639037132263
21,19,-1.0391886234283447,0.8104181289672852
22,56,-1.0341702699661255,0.8114109635353088
23,12,-0.3649267256259918,0.25156348943710327
24,23,-0.4077915549278259,0.36681249737739563
25,10,-0.329069584608078,0.20355132222175598
26,24,-0.40864574909210205,0.38654935359954834
27,11,-0.23977816104888916,0.14729152619838715
28,29,-0.7995235323905945,0.5407859086990356
29,13,-0.3123268783092499,0.18022958934307098
30,13,-0.2945200800895691,0.1708691567182541
31,15,-0.30366215109825134,0.5837007164955139
32,50,-0.4817104637622833,0.3902391493320465
33,12,-0.12161317467689514,0.05274622142314911
34,22,-0.2798047661781311,0.15602503716945648
35,19,-0.30949294567108154,0.19439582526683807
36,25,-0.06680962443351746,0.018243961036205292
37,16,-0.13858336210250854,0.05677664652466774
38,12,-0.1987033486366272,0.06106482818722725
39,14,-0.16477476060390472,0.0704498142004013
40,18,-0.29750314354896545,0.21896664798259735
41,15,-0.2846972346305847,0.1895066797733307
42,20,-0.14382731914520264,0.05682474747300148
43,12,-0.1369090974330902,0.05030619725584984
44,14,-0.14147385954856873,0.05322835594415665
45,22,-0.23594479262828827,0.11339018493890762
46,10,-0.11706069111824036,0.017224596813321114
47,34,-0.3058902323246002,0.18974053859710693
48,31,-0.21620412170886993,0.5419349670410156
49,28,-0.13090206682682037,0.02565624937415123
50,27,-0.27536115050315857,0.15378572046756744
51,21,-0.2502799332141876,0.14070168137550354
52,41,-0.13757498562335968,0.04857688397169113
53,31,-0.12360870838165283,0.04212329164147377
54,15,-0.22450271248817444,0.09172289073467255
55,25,-0.22775210440158844,0.07650159299373627
56,9,-0.18974192440509796,0.04969401657581329
57,30,-0.20576243102550507,0.07370147109031677
58,12,-0.24871522188186646,0.13618041574954987
59,23,-0.31632208824157715,0.2734014689922333
60,22,-0.23000676929950714,0.13266360759735107
61,15,-0.14945906400680542,0.06836080551147461
62,15,-0.298938125371933,0.18732522428035736
63,27,-0.39525166153907776,0.27024632692337036
64,23,-0.2550007402896881,0.12189789861440659
