,steps,loss_policy,loss_value
0,14,-0.15412396651047927,0.9661599214260395
1,14,-0.0373520371504128,1.038723817238441
2,18,0.10721283625153934,1.0118045491330765
3,19,0.2799036204814911,0.9988677899042765
4,27,0.44694446600400484,0.9435596488989316
5,14,0.6402440667152405,0.9860188181583698
6,21,0.7882909193634987,1.1685397297143936
7,13,0.718662291765213,1.0799161940813065
8,12,1.0630483681505376,1.0657640533013777
9,21,1.0365380764007568,1.1732453607022761
10,17,1.137552671134472,1.0679098153486848
11,10,1.3549220495753818,1.0304228398534987
12,14,1.2936954681689923,1.5100492153030176
13,12,1.415551559491591,1.0645250142975287
14,11,1.5617179930210114,1.651878906786442
15,14,1.2322701238668883,1.159034288273408
16,11,1.7621750771999358,1.4431443810462952
17,10,1.5423772765530481,1.207680298222436
18,10,1.1116329067283206,1.141110486454434
19,8,0.5475755163601467,1.1903253964015417
20,11,1.558540716767311,1.0002224192023277
21,10,0.41703323523203534,1.0041733847724066
22,10,0.32479050093226963,1.0946519639756944
23,14,1.1259318131666918,1.4258381586808424
24,9,0.23718856275081635,1.04274170845747
25,15,3.411070793867111,1.4212668930579508
26,9,0.34865737333893776,0.922832652926445
27,12,1.8883147700266405,1.0861259753053838
28,10,0.6882955431938171,0.8527768875937909
29,8,0.6558576992579869,0.9756599238940648
30,13,1.4187145332495372,1.2612552990516026
31,9,0.4503279849886894,0.7227861552964896
32,11,1.1657803505659103,1.2073647737503053
33,9,0.3231230713427067,0.8188651725649834
34,10,1.2859507732921176,1.2542748252550762
35,9,0.34647606313228607,0.698384765535593
36,9,0.3186475560069084,0.7352071702480316
37,10,0.2686072604523765,0.6968678633371989
38,9,0.23240948654711246,0.6749573647975922
39,12,1.0071176466616718,0.6634603955528953
40,11,1.2881342366337776,0.8808121696580201
41,14,1.652194388783895,2.0241112266577637
42,12,1.093732781030915,1.4705024740912698
43,10,0.23161410126421186,0.5457847118377686
44,10,1.5375578271018133,0.6997112863593631
45,10,0.248464392291175,0.4377860261334313
46,9,0.27029112353920937,0.43353892862796783
47,9,0.25415161810815334,0.5262193828821182
48,13,1.9485643059015274,1.7432932580510776
49,12,2.9786632264202293,1.6937543871727856
50,9,0.35021349787712097,0.3070762902498245
51,10,1.507282512055503,1.5923358980152342
52,12,1.3241817897016352,1.6188432797789574
