0,1,2,3,4,5,6,7,8,9
-3.7770815,-3.766494279,-3.408591652,1.654636418,-0.434627776,-2.030741852,-1.03740265,-2.658178294,-1.958454046,2.569959945
-1.058319643,0.053770371,-9.706153506,-0.972495397,-5.256971672,-1.814482018,-2.238133761,-0.456675016,-1.45448543,3.010055684
-0.364331854,2.800630549,-9.450632726,0.966071802,-3.902879914,-1.205613946,-2.326869638,0.33493868,-2.202041532,3.82022769
3.903771355,7.075059326,-8.949925157,-3.973019657,3.254855708,1.809720649,-2.836535282,-1.172961592,-3.957348776,3.301317569
6.009022724,8.867705711,-9.894542026,-8.949997319,9.631964855,0.741889262,0.936789172,-4.299067259,-3.571095975,0.210932514
7.145935481,11.70311797,-6.614212014,-6.473237665,13.74263861,-4.091460806,2.466590324,-3.409178172,-3.689823956,-0.234212342
5.774757409,11.41499836,-7.084607804,-7.336497202,13.28540765,-4.694050999,2.980563777,-0.839402971,-4.261488333,-1.524582429
12.77481311,-12.09934307,0.292574943,0.063886434,-6.284616739,4.438101141,1.471812466,-0.936033766,-4.260334786,0.423569918
12.77481311,-12.09934307,0.292574943,0.063886434,-6.284616739,4.438101141,1.471812466,-0.936033766,-4.260334786,0.423569918
12.77481311,-12.09934307,0.292574943,0.063886434,-6.284616739,4.438101141,1.471812466,-0.936033766,-4.260334786,0.423569918
15.97249594,-13.82306236,2.486578123,-0.316725394,-4.264626163,3.450429511,-0.017094545,-3.487551338,-3.94636008,3.641376432
15.97249594,-13.82306236,2.486578123,-0.316725394,-4.264626163,3.450429511,-0.017094545,-3.487551338,-3.94636008,3.641376432
12.77481311,-12.09934307,0.292574943,0.063886434,-6.284616739,4.438101141,1.471812466,-0.936033766,-4.260334786,0.423569918
9.96818307,-9.451836291,1.707950928,-4.292349579,-5.296076071,3.100510891,-0.880128252,0.958418052,-4.041129296,0.195274832
9.585664488,-10.78411183,-0.075446314,-4.955623509,-2.644073607,5.20201047,-3.085136416,0.946059743,-2.07050583,-0.376340952
9.585664488,-10.78411183,-0.075446314,-4.955623509,-2.644073607,5.20201047,-3.085136416,0.946059743,-2.07050583,-0.376340952
7.036442565,-11.12062537,1.289887957,-5.097141767,-1.923707001,2.233200065,1.952761856,3.074959846,-4.496565993,0.345588318
7.036442565,-11.12062537,1.289887957,-5.097141767,-1.923707001,2.233200065,1.952761856,3.074959846,-4.496565993,0.345588318
7.036442565,-11.12062537,1.289887957,-5.097141767,-1.923707001,2.233200065,1.952761856,3.074959846,-4.496565993,0.345588318
9.098827622,-11.84515312,3.970366529,-9.205452818,-1.181936889,4.690992987,-0.746990129,4.657022535,-3.871513395,1.155055994
9.098827622,-11.84515312,3.970366529,-9.205452818,-1.181936889,4.690992987,-0.746990129,4.657022535,-3.871513395,1.155055994
9.391121657,-11.40231627,4.782694491,-5.82620058,-0.146178159,2.849820417,1.550346991,3.058926951,-4.007077326,-1.855209339
8.427780172,-11.18719443,2.705022852,-3.110767354,3.84721823,1.843949019,5.39778741,0.568374752,-4.715727308,-3.780145162
12.75433067,-10.33070244,2.351581351,-1.883016281,1.391378097,4.246115528,4.894746106,-3.132118981,-3.003556909,-5.062917958
14.53468838,-8.758432688,6.552788074,2.821694427,5.465119114,-1.380414027,6.151414381,-4.920310411,-0.5767163,-5.424787286
13.59180456,-6.984280127,7.531390767,6.720411161,7.852264923,-0.944033718,5.091046858,-4.988501929,-1.045449907,-2.496340999
16.27648504,-5.431744837,7.551868474,6.655908518,4.591425123,1.037600522,0.823926578,-4.429227754,1.101380032,-1.034987533
9.051842505,1.653479814,3.620179288,7.058695627,7.966425748,3.227935624,2.180457944,-0.727517732,5.072177648,-0.993033446
10.92252203,3.743724056,6.396059875,0.857089121,7.439621756,0.323813458,-1.978706398,2.494216578,1.577947679,3.521793204
13.10947342,4.193443169,4.342299249,-0.045842848,6.594294488,-3.658086286,-0.098482785,0.93358785,-2.60613858,-1.154352378
-5.970076588,-0.571897546,3.326499705,-3.955478535,-0.521530667,-6.327413087,3.515549794,-2.100706091,3.331598292,0.110702668
-5.970076588,-0.571897546,3.326499705,-3.955478535,-0.521530667,-6.327413087,3.515549794,-2.100706091,3.331598292,0.110702668
-5.970076588,-0.571897546,3.326499705,-3.955478535,-0.521530667,-6.327413087,3.515549794,-2.100706091,3.331598292,0.110702668
-6.158455573,-1.50113334,1.494569287,-2.660004079,1.263785749,-4.881886424,2.017638689,-2.188222767,1.503438122,0.777513331
-6.158455573,-1.50113334,1.494569287,-2.660004079,1.263785749,-4.881886424,2.017638689,-2.188222767,1.503438122,0.777513331
-5.555883527,0.252443745,-1.555540095,3.164171008,-0.62582603,-3.78431489,2.310290263,-7.010316693,0.648991851,1.213072024
-5.555883527,0.252443745,-1.555540095,3.164171008,-0.62582603,-3.78431489,2.310290263,-7.010316693,0.648991851,1.213072024
-6.158455573,-1.50113334,1.494569287,-2.660004079,1.263785749,-4.881886424,2.017638689,-2.188222767,1.503438122,0.777513331
-9.173670492,-1.830184889,4.369743763,-2.672939523,3.711618567,-3.200022288,1.355065216,-0.186262315,1.516093269,2.483116625
-9.173670492,-1.830184889,4.369743763,-2.672939523,3.711618567,-3.200022288,1.355065216,-0.186262315,1.516093269,2.483116625
-9.173670492,-1.830184889,4.369743763,-2.672939523,3.711618567,-3.200022288,1.355065216,-0.186262315,1.516093269,2.483116625
-8.833846238,-0.313630296,-0.933019478,-1.985924254,-0.215034458,-2.77275081,2.235528261,4.137642407,-1.56926408,-1.692910894
-8.833846238,-0.313630296,-0.933019478,-1.985924254,-0.215034458,-2.77275081,2.235528261,4.137642407,-1.56926408,-1.692910894
-9.173670492,-1.830184889,4.369743763,-2.672939523,3.711618567,-3.200022288,1.355065216,-0.186262315,1.516093269,2.483116625
-8.833846238,-0.313630296,-0.933019478,-1.985924254,-0.215034458,-2.77275081,2.235528261,4.137642407,-1.56926408,-1.692910894
-6.158455573,-1.50113334,1.494569287,-2.660004079,1.263785749,-4.881886424,2.017638689,-2.188222767,1.503438122,0.777513331
-6.158455573,-1.50113334,1.494569287,-2.660004079,1.263785749,-4.881886424,2.017638689,-2.188222767,1.503438122,0.777513331
-5.555883527,0.252443745,-1.555540095,3.164171008,-0.62582603,-3.78431489,2.310290263,-7.010316693,0.648991851,1.213072024
-5.555883527,0.252443745,-1.555540095,3.164171008,-0.62582603,-3.78431489,2.310290263,-7.010316693,0.648991851,1.213072024
-5.555883527,0.252443745,-1.555540095,3.164171008,-0.62582603,-3.78431489,2.310290263,-7.010316693,0.648991851,1.213072024
-5.555883527,0.252443745,-1.555540095,3.164171008,-0.62582603,-3.78431489,2.310290263,-7.010316693,0.648991851,1.213072024
-5.970076588,-0.571897546,3.326499705,-3.955478535,-0.521530667,-6.327413087,3.515549794,-2.100706091,3.331598292,0.110702668
-5.555883527,0.252443745,-1.555540095,3.164171008,-0.62582603,-3.78431489,2.310290263,-7.010316693,0.648991851,1.213072024
-5.712844022,0.456043176,1.422628058,-2.804198082,-1.086342326,-7.434433481,3.049641052,-4.280292011,1.666411201,-0.034102947
-5.896434126,1.354148179,1.544402892,1.091530962,0.795782996,-9.300876943,3.958113267,-3.575874449,0.970769568,1.238940869
-3.730062918,4.661789373,-3.391630843,-0.33807444,-5.324941301,-6.673489121,0.851910964,-1.569404666,-0.770519798,0.397893296
-0.278645243,4.372307354,-5.034589569,-2.619667484,-8.483643726,-5.69054678,-2.332787305,-0.390811494,0.404247892,2.723720712
1.824167637,6.118956862,-6.57400299,-5.873908096,-3.091900206,-1.540400639,-2.699749257,-0.932746659,-1.16937702,2.111967154
3.584516027,7.675139784,-6.084253548,-5.364800568,-4.632524138,-2.051322811,-2.945744168,-0.934770047,-1.560767801,4.775141573
4.207177365,8.999042265,-6.05484644,-7.119117991,-4.276719785,-2.930953013,-3.167677096,1.158472951,-1.650602318,3.876341742
3.91007459,9.129293618,-6.156477838,-5.470371124,-5.203637666,-2.422583734,-2.273555824,0.090919983,-2.414972403,4.788841761
3.91007459,9.129293618,-6.156477838,-5.470371124,-5.203637666,-2.422583734,-2.273555824,0.090919983,-2.414972403,4.788841761
3.63680489,8.38086977,-4.291104095,-3.502814167,-5.247695432,-0.889954759,-2.949249159,-3.067165971,-1.529695975,2.713913886
3.63680489,8.38086977,-4.291104095,-3.502814167,-5.247695432,-0.889954759,-2.949249159,-3.067165971,-1.529695975,2.713913886
3.922155788,7.699983019,-3.128188951,-2.146059522,-5.830548514,-1.557530656,-2.789776856,-2.269930861,-1.940427315,1.653613111
6.008730517,7.25102363,-0.114197607,-2.864675842,-5.987099877,-1.354975177,-1.311238787,-1.362465655,-3.938134561,3.097626298
8.832403758,6.798007633,4.116992945,-4.262341946,-5.271664513,-2.970307337,-3.514849164,-3.670212776,-2.431808309,4.087989365
1.900801674,-5.068990136,0.649863271,8.693304378,-0.231785127,-2.306583136,3.122373026,0.372483405,1.132441355,-2.474431585
1.900801674,-5.068990136,0.649863271,8.693304378,-0.231785127,-2.306583136,3.122373026,0.372483405,1.132441355,-2.474431585
1.900801674,-5.068990136,0.649863271,8.693304378,-0.231785127,-2.306583136,3.122373026,0.372483405,1.132441355,-2.474431585
7.207943552,-10.93712992,3.996379783,7.405017263,5.626683209,-3.617486961,0.82793777,-4.841644008,-0.219582511,-0.9392856
7.207943552,-10.93712992,3.996379783,7.405017263,5.626683209,-3.617486961,0.82793777,-4.841644008,-0.219582511,-0.9392856
1.223157469,-6.314690151,0.656272761,5.585186388,2.065703088,-2.746334571,4.833247731,0.813376463,-1.412534618,-3.073023851
2.514916509,-7.908354169,-3.440477585,-0.293590664,-0.325908841,-0.364518384,0.232713958,1.007628032,-0.152407197,-2.639326262
2.514916509,-7.908354169,-3.440477585,-0.293590664,-0.325908841,-0.364518384,0.232713958,1.007628032,-0.152407197,-2.639326262
2.514916509,-7.908354169,-3.440477585,-0.293590664,-0.325908841,-0.364518384,0.232713958,1.007628032,-0.152407197,-2.639326262
10.44188213,-14.07113096,1.156512978,-0.029777025,3.669272608,-1.804180019,-3.527787372,-6.547379906,0.974621694,-0.967442231
10.44188213,-14.07113096,1.156512978,-0.029777025,3.669272608,-1.804180019,-3.527787372,-6.547379906,0.974621694,-0.967442231
10.44188213,-14.07113096,1.156512978,-0.029777025,3.669272608,-1.804180019,-3.527787372,-6.547379906,0.974621694,-0.967442231
12.36597953,-12.08427375,3.583167729,0.970910665,-0.255686225,1.347547271,-0.988668406,-2.045418282,-4.974948812,-2.235520013
10.44188213,-14.07113096,1.156512978,-0.029777025,3.669272608,-1.804180019,-3.527787372,-6.547379906,0.974621694,-0.967442231
12.36597953,-12.08427375,3.583167729,0.970910665,-0.255686225,1.347547271,-0.988668406,-2.045418282,-4.974948812,-2.235520013
11.17280644,-10.58242195,2.644235376,3.590626542,-3.413626357,2.617633342,2.605598197,-0.283772939,-5.758801218,-1.166971589
12.77481311,-12.09934307,0.292574943,0.063886434,-6.284616739,4.438101141,1.471812466,-0.936033766,-4.260334786,0.423569918
12.77481311,-12.09934307,0.292574943,0.063886434,-6.284616739,4.438101141,1.471812466,-0.936033766,-4.260334786,0.423569918
9.96818307,-9.451836291,1.707950928,-4.292349579,-5.296076071,3.100510891,-0.880128252,0.958418052,-4.041129296,0.195274832
7.036442565,-11.12062537,1.289887957,-5.097141767,-1.923707001,2.233200065,1.952761856,3.074959846,-4.496565993,0.345588318
6.192577062,-9.927302776,5.352634854,-9.975198977,-1.231775443,0.715870812,2.814198415,5.063714595,-6.367925904,-0.951922194
9.016017947,-7.158764454,4.661257256,1.008243314,0.331914417,-1.170489534,8.32220676,-0.091926285,-5.966396152,-5.4509635
13.62448203,-4.440836492,4.960056609,10.60848194,2.694061818,7.088557394,3.787825603,-1.946904075,-1.541433906,-0.010362204
7.706408973,-0.697049643,7.902538872,6.373258264,3.27406764,6.628522046,3.26624495,0.128913609,-3.018155566,3.300841431
9.593076667,1.230395989,8.137415326,3.860976715,0.549077411,3.848826053,1.840802651,1.445783427,-1.462015432,4.492948424
12.28019271,2.261078731,9.460060347,3.825612798,3.526624782,-1.420360346,1.680295936,2.69982619,-5.242704504,2.995438965
14.24729738,4.932328313,8.976956232,5.254694921,1.427120325,-5.020181097,0.357275164,0.269991513,-4.758017662,2.811861704
16.26348757,3.417961802,5.910117745,3.090261104,2.433349707,-2.765494869,-1.101206407,0.2553931,-2.311345007,1.967154146
23.67038364,3.73675209,7.091970334,-3.822394608,3.9762163,-0.557039504,-7.495993426,-3.063555172,-3.37735397,5.342619214
10.78915504,-11.94152156,0.491009982,-10.49216434,1.025687684,0.420090492,-5.752925805,0.825153288,3.14763695,-2.217557998
10.78915504,-11.94152156,0.491009982,-10.49216434,1.025687684,0.420090492,-5.752925805,0.825153288,3.14763695,-2.217557998
10.78915504,-11.94152156,0.491009982,-10.49216434,1.025687684,0.420090492,-5.752925805,0.825153288,3.14763695,-2.217557998
8.962812765,-12.82996688,3.925325818,-4.39253003,-2.236345058,0.657547386,0.568432114,2.202157589,-3.813606318,1.705487844
10.73827732,-12.00881958,2.991114905,-11.90051608,2.419875763,0.903914927,-4.440309638,3.703300525,1.652324175,-0.339854983
10.91999826,-11.2421129,2.468503301,-8.563859826,5.200347825,1.335806822,-2.654278173,0.135180033,0.153010408,-2.718761677
5.179967583,-6.986441114,-2.222089263,-0.757221524,2.920990393,-1.133792011,5.862980416,2.897091946,-1.178104259,-6.118239035
9.960260596,-4.080466085,-0.536814937,2.01757507,4.611585197,-1.117820606,8.917853446,0.139994178,1.889478056,-8.564680194
9.630630387,-2.416000494,0.453820118,2.985329592,5.374042366,0.096096371,3.520999586,-0.218227417,3.141601336,-5.053419675
9.803542647,4.362129097,4.538903507,6.593072768,6.326149956,4.324210318,2.822208493,-0.065385567,2.582409839,0.949850798
8.732958049,5.499609728,5.07528442,2.432336842,8.749724364,-1.285479668,0.656820286,2.120475833,2.688010328,4.571136144
7.523763416,5.218017288,0.60480072,0.118663838,9.165197037,3.530402101,0.324982818,5.991309301,2.383199271,2.260499331
9.646396676,8.03401099,0.235448095,0.925003817,10.35022845,-3.142663953,0.412641562,5.562434029,-1.858899995,2.7030995
-6.416613202,-3.778965958,0.582420878,2.853362953,2.968063356,-7.855225047,1.448852737,-1.730247021,-0.536356599,2.506713007
-6.416613202,-3.778965958,0.582420878,2.853362953,2.968063356,-7.855225047,1.448852737,-1.730247021,-0.536356599,2.506713007
-6.416613202,-3.778965958,0.582420878,2.853362953,2.968063356,-7.855225047,1.448852737,-1.730247021,-0.536356599,2.506713007
-6.564444215,-3.336377163,1.149621824,0.043921207,1.580778304,-6.814153918,-0.150391495,-1.119241086,1.658815388,1.966393818
-6.473711434,-3.867963674,2.82121462,-4.676262451,1.97838685,-6.721974712,-0.732926154,3.175934207,2.082076899,0.727743678
-7.486612037,-1.813058956,1.129687162,-1.34299355,-0.657077467,-5.011222254,0.98618543,6.181257703,-0.856501589,-0.461738532
-7.486612037,-1.813058956,1.129687162,-1.34299355,-0.657077467,-5.011222254,0.98618543,6.181257703,-0.856501589,-0.461738532
-9.453046148,-4.796538265,5.242882232,-5.574978707,5.249701785,-4.202489419,-0.810871966,4.963680243,1.821582708,2.369773359
-8.540089795,-2.852934048,4.396616313,-6.378205521,0.991785947,-1.53896546,-2.738765696,3.925997255,3.463289224,1.470402786
-9.529232489,-1.523107235,2.367652276,-1.08504336,3.104065427,2.931274011,-2.028025277,-0.002031693,2.366778419,5.159216348
-10.67949359,-0.67912323,3.940111259,-0.961557826,3.465492199,3.482289619,-1.669238645,-1.004252005,0.646167197,0.703394374
-10.77380996,2.426734934,1.093579501,1.696122284,-0.9631016,6.130860192,-2.806461945,-1.293109851,-2.008272243,-3.158805338
-10.8860733,1.797675758,-0.126280208,3.630536253,0.044315197,7.371213624,-1.02570674,-2.955728422,-2.030809768,-2.422856457
-8.449393824,3.004201102,0.123693186,-0.044037344,-1.422593798,3.91627673,-2.143401362,-0.001324909,-1.690298851,-4.650237785
-8.449393824,3.004201102,0.123693186,-0.044037344,-1.422593798,3.91627673,-2.143401362,-0.001324909,-1.690298851,-4.650237785
-6.43719979,3.253564079,-1.680589002,0.367430582,-3.392675499,2.454716806,-0.926010147,-1.603618062,-1.831292742,-6.584101156
-6.895172148,3.530193317,-2.069950477,3.21464974,-1.009269379,0.826256697,0.576497908,-4.174535829,-1.887058908,-6.642318988
-3.148899181,5.798013087,-3.026916507,-3.341369235,-2.542630285,1.892127642,-1.935960062,-1.675433426,-0.479699508,-7.660652878
-0.039154999,8.174632915,-2.32366382,0.660767355,-5.322867609,-1.430125304,-1.09681275,1.021465689,1.473440704,-4.221159204
2.422651994,7.789738927,-1.577789538,-0.385106399,-3.997978322,-3.6394652,-3.311784738,-0.163765746,4.647693655,-4.76758067
2.422651994,7.789738927,-1.577789538,-0.385106399,-3.997978322,-3.6394652,-3.311784738,-0.163765746,4.647693655,-4.76758067
4.387190539,10.47662878,-3.596205773,-0.764238144,-5.124269293,0.462556282,-6.739730633,1.997979628,7.391046883,-2.780304171
7.296044668,10.43407269,-3.655699439,0.597082422,-7.389271954,-3.677572838,-6.10951022,2.379879806,8.494966957,-0.758628172
12.12393593,-14.0056532,-2.174919469,-4.604866249,1.452112566,0.7150542,-5.995508184,-6.559270034,3.019168687,2.743756926
12.12393593,-14.0056532,-2.174919469,-4.604866249,1.452112566,0.7150542,-5.995508184,-6.559270034,3.019168687,2.743756926
12.12393593,-14.0056532,-2.174919469,-4.604866249,1.452112566,0.7150542,-5.995508184,-6.559270034,3.019168687,2.743756926
2.344936197,-9.626016705,-2.829889103,-3.944988425,-0.503633653,-1.212500543,0.336100191,2.678310521,0.153570153,-2.782285875
12.68752991,-13.49198476,2.247848389,2.301225049,-0.618932537,1.956669279,0.078476372,-3.396922077,-3.580368925,-1.787010889
10.44188213,-14.07113096,1.156512978,-0.029777025,3.669272608,-1.804180019,-3.527787372,-6.547379906,0.974621694,-0.967442231
10.17115499,-10.48835617,6.005051491,8.53217107,3.098469924,-0.925425677,1.813695042,-3.04730536,-3.990643349,-0.431697363
10.72097096,-5.836232842,6.340372137,6.84367302,-1.096038724,-1.063378707,0.389184378,-1.19883936,-6.166097972,-1.540011267
8.549515852,-1.760183748,8.887898587,9.201804144,1.468799171,-2.43015756,0.817551082,1.670904588,-1.716620812,-0.394732796
11.32714231,2.536671419,14.77960547,5.010502391,-2.259190928,1.3432107,-4.523199464,4.810758154,-6.648904679,3.584634228
14.21920497,5.834739127,15.13497097,2.460503565,-1.770418132,0.184803669,-8.278259017,1.630283279,-8.629566888,-1.215482943
-6.150519613,0.409817258,6.235627766,1.981113917,-1.163390712,7.583889686,0.095720694,-9.751345446,-1.532099948,1.982172821
-6.150519613,0.409817258,6.235627766,1.981113917,-1.163390712,7.583889686,0.095720694,-9.751345446,-1.532099948,1.982172821
-6.150519613,0.409817258,6.235627766,1.981113917,-1.163390712,7.583889686,0.095720694,-9.751345446,-1.532099948,1.982172821
-5.316301302,-2.111418149,5.727668783,2.049462402,-0.235033603,6.068772105,2.427409619,-10.76596539,-1.200466344,2.23333868
-5.627551787,-1.661591814,5.712924796,2.164347263,-0.906058225,6.436162511,2.536607084,-8.656902951,-1.10399275,2.598224334
-6.997788995,0.411358759,4.212193108,-2.619052335,-3.313814052,3.186649986,4.604633976,-2.5090019,-3.413926016,-2.458483282
-6.283109023,-0.699049531,3.021503504,-3.115675199,-3.783780677,1.976178903,4.693582425,-3.055841363,-2.869748701,-2.330885752
0.956835398,-4.051738071,4.171813215,-4.506735337,-3.36204642,-0.170775795,5.523375588,-11.87684237,1.484229962,-2.091163878
-0.033426515,-0.609437868,0.689963388,1.154509836,-6.295894334,1.339772312,6.26717606,-4.566345216,-0.002902265,-2.262038359
2.795229672,2.197440051,-1.77037005,-1.473347619,-7.929942982,6.452662812,2.500405247,-2.554635763,1.32180098,-0.975340481
3.577151309,2.882082669,-3.194814544,0.713394904,-6.623488595,2.02965051,4.396638312,-2.797106038,3.533601691,1.253170841
3.577151309,2.882082669,-3.194814544,0.713394904,-6.623488595,2.02965051,4.396638312,-2.797106038,3.533601691,1.253170841
5.692678855,5.127023065,-3.072031378,0.288758066,-8.358042421,2.343486256,2.254408384,-4.774578627,4.043881964,0.757950865
8.319260242,6.158007535,-1.923326095,0.620757192,-10.06678707,-1.204020128,5.107639697,-4.978142343,5.803079416,-0.32961275
7.510536362,6.882121303,-0.305333985,-1.695308671,-6.162924184,-0.610374186,3.446937353,-3.777480985,5.902333896,0.230179728
7.510536362,6.882121303,-0.305333985,-1.695308671,-6.162924184,-0.610374186,3.446937353,-3.777480985,5.902333896,0.230179728
6.935541361,7.796869906,-0.765991769,-4.494526684,-5.44362965,-0.645658518,3.075353817,-2.149502048,4.354421664,-1.644309672
7.510536362,6.882121303,-0.305333985,-1.695308671,-6.162924184,-0.610374186,3.446937353,-3.777480985,5.902333896,0.230179728
6.935541361,7.796869906,-0.765991769,-4.494526684,-5.44362965,-0.645658518,3.075353817,-2.149502048,4.354421664,-1.644309672
8.109857041,8.711243959,2.135472793,-7.219231095,-5.093445345,-3.436220774,1.780509342,0.035275113,2.968660093,-1.871821847
7.890304197,9.711389516,3.569980868,-3.159369434,-4.632568761,-6.798369166,2.571420393,-1.162131389,3.053343574,-1.809073719
10.46795899,9.908625996,2.656183064,-1.168482711,-0.896094154,-7.333783856,2.100629319,-2.376879791,6.53633743,1.130402048
10.09141435,10.59099695,3.218825932,-2.097121151,-2.193046338,-8.736896186,1.702460331,-1.813066997,7.124951009,-0.043916786
10.58171515,13.22774229,2.410680856,-0.155148846,-3.789275024,-7.134901863,1.802866358,-0.606147617,5.873200727,-1.008731607
8.05048367,10.69268083,0.195618169,-2.477729732,-4.961064538,-4.576022129,0.06522888,-0.167986888,4.083011716,-0.942155918
11.96830015,10.79181554,0.069731847,-1.320307171,-10.09644471,-6.213721935,-1.352187783,-0.509968268,5.586105437,0.20068243
7.437133091,10.44897284,-2.56435503,-0.256068394,-8.947541928,-2.407426687,-1.752252017,0.023685322,6.847567253,-1.227828877
4.387190539,10.47662878,-3.596205773,-0.764238144,-5.124269293,0.462556282,-6.739730633,1.997979628,7.391046883,-2.780304171
2.422651994,7.789738927,-1.577789538,-0.385106399,-3.997978322,-3.6394652,-3.311784738,-0.163765746,4.647693655,-4.76758067
0.12079162,6.728213561,-1.028977422,-0.07994567,-2.056842831,0.118014101,-4.553530574,-2.160640198,2.447712035,-9.075063704
0.955558767,4.504843393,3.033387306,2.49309541,0.213113034,-4.676001837,-6.211373549,-3.396334754,2.022495077,-6.696228032
2.526819018,5.000068431,5.234221825,2.143837233,-1.952090418,-3.780355954,-6.168982612,-0.994525204,0.479131743,-7.102144675
5.873403546,4.662352894,8.586331698,0.553752297,-2.945744446,-4.647100672,-6.541808559,-1.397158797,-1.627379516,-7.859857086
14.52978673,4.958207904,15.6613132,2.384315668,-2.871051538,-2.467263966,-8.255220624,2.310488413,-10.95775007,-3.229508799
12.72865368,4.400430253,11.92233808,1.141167108,0.010309311,-5.417680038,-6.065562691,-0.073195468,-6.17469483,-4.438750161
-5.664914893,-5.98222946,-0.521831207,2.743316672,2.919405325,-4.412044849,-1.061868373,-1.284391965,2.659254872,3.161928804
-5.664914893,-5.98222946,-0.521831207,2.743316672,2.919405325,-4.412044849,-1.061868373,-1.284391965,2.659254872,3.161928804
-5.664914893,-5.98222946,-0.521831207,2.743316672,2.919405325,-4.412044849,-1.061868373,-1.284391965,2.659254872,3.161928804
-8.152096068,-1.587707564,0.038525234,1.382188958,-1.765196543,-5.619172453,0.398962533,3.19445964,-1.321754177,0.268827925
-7.685258458,-3.18929486,-1.718081554,4.637133664,0.808001225,-5.215814313,2.39044672,1.992467592,-3.261757211,1.322226525
-1.447027558,-6.957410938,-4.947618036,-1.132903371,2.432058526,-0.985067053,-1.851695183,-1.432353906,1.204161066,1.681128399
-1.708491393,-5.529072273,-6.647636369,4.303278574,0.678634723,-0.560965292,-1.249945325,-1.634014022,2.113144492,2.605898747
2.266493104,-4.744754452,-10.36437846,6.55762712,-8.553841025,-0.082404128,-0.468340711,0.152489054,0.277176482,3.002969865
0.314921286,0.404139351,-8.851092035,3.402573663,-2.062539328,2.730667457,-0.858122918,3.073789773,-3.007499862,1.491462894
3.527505808,2.928880483,-11.68593045,1.350929454,-0.306511813,7.09344541,-2.034879628,4.826083075,-3.253825028,1.361264128
4.670520553,3.25262972,-6.306506202,-3.075085009,4.11623458,-2.410377703,1.193725524,-1.076608066,-2.571711418,-0.739978141
5.591090335,8.722042631,-5.674889415,-1.40530127,9.740949473,-1.487153434,2.680443153,-0.893042085,-3.076809941,-1.880103822
