,steps,loss_policy,loss_value
0,35,0.6203318238258362,1.0127859115600586
1,33,0.6369962096214294,1.0117567777633667
2,21,0.5927336812019348,1.0151032209396362
3,16,0.5649430155754089,1.0149939060211182
4,18,0.5750136375427246,1.0099475383758545
5,23,0.6163179278373718,1.0146008729934692
6,78,0.6103147268295288,1.0036556720733643
7,10,0.5857113003730774,0.9904443621635437
8,50,0.6448388695716858,1.0020092725753784
9,25,0.616578221321106,0.9940428733825684
10,39,0.6237719058990479,0.9831972718238831
11,19,0.6010330319404602,0.9858390688896179
12,26,0.6079044342041016,0.9952917695045471
13,19,0.61386638879776,0.9703992605209351
14,14,0.5443066954612732,0.9618667364120483
15,21,0.6017597913742065,0.9660364985466003
16,11,0.5185537338256836,0.9557481408119202
17,13,0.54722660779953,0.9582374095916748
18,17,0.5899924039840698,0.9452926516532898
19,21,0.5965926051139832,0.9669652581214905
20,13,0.5425620079040527,0.9472255706787109
21,33,0.6306530237197876,0.9665024280548096
22,29,0.6284071803092957,0.960989236831665
23,17,0.5684422254562378,0.9522552490234375
24,17,0.5800783038139343,0.9814022183418274
25,20,0.6021928787231445,0.9718289375305176
26,46,0.6331955194473267,0.955596387386322
27,21,0.5971774458885193,0.932772159576416
28,26,0.7336546778678894,1.0373467206954956
29,13,0.5654496550559998,0.8807485103607178
30,18,0.584465742111206,0.9542288184165955
31,12,0.5100856423377991,0.8847711682319641
32,41,0.6621017456054688,1.0092673301696777
33,12,0.5569245219230652,0.8448731899261475
34,34,0.6943159699440002,1.0340062379837036
35,13,0.5551143884658813,0.867965579032898
36,21,0.5997172594070435,0.9445381164550781
37,40,0.659216582775116,0.9925942420959473
38,17,0.5674853324890137,0.9278200268745422
39,22,0.6199014186859131,0.9104978442192078
40,16,0.5613453388214111,0.9023312330245972
41,25,0.5973139405250549,0.9563310146331787
42,22,0.6014741063117981,0.932686984539032
43,25,0.6077792048454285,0.9735696911811829
44,37,0.6164621114730835,0.9849798083305359
45,20,0.5707822442054749,0.9612933993339539
46,18,0.5850560069084167,0.9096773862838745
47,11,0.5272894501686096,0.8171055316925049
48,23,0.584061324596405,0.9436807036399841
49,29,0.6305558681488037,0.9367687106132507
50,50,0.632702112197876,0.9502401947975159
51,14,0.5618169903755188,0.8706673383712769
52,25,0.6109314560890198,0.9229205250740051
53,15,0.5654107332229614,0.8593546152114868
54,13,0.5553950071334839,0.8343012928962708
55,10,0.5014134645462036,0.8120956420898438
56,17,0.5569518804550171,0.9760622978210449
57,14,0.741735577583313,1.0891790390014648
58,95,0.6679316759109497,1.0000674724578857
59,27,0.6105549931526184,0.9758954644203186
60,14,0.545921266078949,0.8608077168464661
61,22,0.6094982624053955,0.8946159482002258
62,24,0.6423303484916687,0.9015938639640808
63,18,0.5851486325263977,0.8956271409988403
64,19,0.5582332611083984,0.934065043926239
65,50,0.594127357006073,0.9330508708953857
66,31,0.6125859618186951,0.9401767253875732
67,27,0.6788414120674133,0.9014071226119995
68,11,0.502744734287262,0.8620675802230835
69,20,0.594736635684967,0.9040355682373047
70,23,0.5993055105209351,0.9358797669410706
71,20,0.7253246307373047,1.0852941274642944
72,31,0.6065250635147095,0.9754453301429749
73,15,0.5424093008041382,0.89548259973526
74,35,0.6255568265914917,0.9738764762878418
75,13,0.5219215154647827,0.8828602433204651
76,13,0.5217622518539429,0.8741236925125122
77,18,0.5586426258087158,0.8926436901092529
78,14,0.5482472777366638,0.8557189106941223
79,17,0.5317742228507996,0.9076665043830872
80,29,0.6628798246383667,0.90824955701828
81,20,0.5802743434906006,0.8966928720474243
82,38,0.6113333702087402,0.9460353851318359
83,19,0.5414140820503235,0.9732822775840759
84,44,0.6390583515167236,1.004704475402832
85,39,0.6290903091430664,0.9817764163017273
86,48,0.6963542699813843,1.0941007137298584
87,17,0.5327862501144409,0.9136605262756348
88,19,0.6003497838973999,0.8682479858398438
89,23,0.5877432823181152,0.9241817593574524
90,42,0.6403675079345703,1.0206087827682495
91,16,0.522027313709259,0.9355056285858154
92,45,0.6214557886123657,0.9614062309265137
93,13,0.4771098494529724,0.9706597924232483
94,21,0.568940281867981,0.9257027506828308
95,13,0.5203521251678467,0.874205470085144
96,33,0.6563547849655151,0.9253745675086975
97,43,0.6461228132247925,1.0062172412872314
98,45,0.5915802717208862,0.9918913841247559
99,49,0.5977303981781006,0.9988759160041809
100,46,0.5909226536750793,0.9312965869903564
101,32,0.5738300085067749,0.997805655002594
102,24,0.5492879152297974,0.9412620663642883
103,53,0.6634994149208069,0.9975089430809021
104,15,0.490323543548584,0.972707211971283
105,11,0.622826874256134,0.7624473571777344
106,35,0.5757577419281006,0.9664545655250549
107,55,0.6590603590011597,0.9824113845825195
108,27,0.5432701706886292,0.9398207068443298
109,68,0.6076884269714355,1.0248305797576904
110,22,0.5211872458457947,0.9436120390892029
111,68,0.5925154685974121,0.9923086762428284
112,34,0.6224976778030396,1.057485580444336
113,68,0.6548989415168762,1.0158772468566895
114,31,0.5575206875801086,0.9846963286399841
115,27,0.524853527545929,0.9746163487434387
116,76,0.7007092237472534,1.035488486289978
117,19,0.5612540245056152,1.1044262647628784
118,49,0.6180289387702942,1.043938159942627
119,30,0.5706613063812256,1.0574764013290405
120,43,0.6601443886756897,1.0011253356933594
121,35,0.5733228921890259,0.9736144542694092
122,68,0.6708241701126099,0.9805231690406799
123,61,0.6574021577835083,1.042891025543213
124,52,0.5956045985221863,1.0053356885910034
125,18,0.6099890470504761,1.1043659448623657
126,19,0.5489567518234253,1.0800011157989502
127,23,0.5653765201568604,1.0741480588912964
128,14,0.5560744404792786,1.111518383026123
129,27,0.5548773407936096,1.0588574409484863
130,96,0.6256399750709534,0.9905038475990295
131,16,0.5860655307769775,1.1002157926559448
132,53,0.5856971740722656,1.044608235359192
133,101,0.5630710124969482,1.037702202796936
134,20,0.5734153389930725,1.0751954317092896
135,40,0.6199153661727905,1.0230176448822021
136,43,0.5624471306800842,1.0428471565246582
137,21,0.585321307182312,1.025455117225647
138,18,0.534663736820221,1.043256163597107
139,63,0.5502550601959229,1.0204193592071533
140,42,0.6002383828163147,1.010523796081543
141,16,0.5835851430892944,1.005340337753296
142,46,0.5665382146835327,0.9800150990486145
143,26,0.5782713294029236,1.015989065170288
144,23,0.611158549785614,0.9779842495918274
145,42,0.6419284343719482,0.9987618327140808
146,17,0.528662383556366,1.0478519201278687
147,17,0.5683574080467224,1.01450514793396
148,68,0.6385592818260193,0.9881155490875244
149,46,0.6260610818862915,0.9762940406799316
150,18,0.6266987323760986,0.9437539577484131
151,21,0.5505224466323853,0.9769454002380371
152,31,0.5870795845985413,1.0051194429397583
153,39,0.5868359804153442,0.9899184703826904
154,24,0.5983420014381409,0.9615187048912048
155,48,0.6131575703620911,1.027705430984497
156,26,0.5935526490211487,0.9489701986312866
157,28,0.5578938126564026,1.0019134283065796
158,24,0.5611948370933533,1.0300604104995728
159,13,0.5357195138931274,0.9525713324546814
160,26,0.5549587607383728,1.0321974754333496
